"Time/Min.","Control - A1","Control - B1","Test - A2","Test - A3","Tm [°C]","p [mbar]","Salinity [g/1000g]","T_internal [°C]","rep","day_id","Test - A4","Test - B2","Test - B3","Test - A5","Test - A6","Test - B4","Test - B5","Test - B6","Test - C2","Test - C3","Test - C4","Test - C5","Control - C1","Test -B2","Test -A3","Test -B3","Test -A4","Test -B4","Test -A5","Test -A6"
432.07,78.85,78.85,80.42,80,18,1018.8,32,17.74,34,"R3_5_14",76.73,81.14,81.14,79,77.86,75.03,76.3,77.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
435.1,79,79,80.57,80,18,1018.8,32,17.74,34,"R3_5_14",76.87,81.28,81.28,79,78,75.31,76.44,77.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
438.15,79,79,80.57,80,18,1018.8,32,17.74,34,"R3_5_14",76.58,81.28,81.14,79.14,78,75.17,76.44,77.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
441.18,78.85,78.85,80.71,80,18,1018.8,32,17.75,34,"R3_5_14",76.73,81.28,81.28,79,78,75.17,76.3,77.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
444.23,78.85,78.85,80.57,79.71,18,1018.8,32,17.75,34,"R3_5_14",76.58,81.28,81.14,79,77.86,75.17,76.44,77.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
447.27,78.85,78.85,80.42,79.71,18,1018.8,32,17.74,34,"R3_5_14",76.58,81.14,81.14,79,77.72,75.03,76.44,77.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
450.32,78.71,78.71,80.42,79.71,18,1018.8,32,17.74,34,"R3_5_14",76.44,81.14,81,78.85,77.72,74.89,76.3,77.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
453.37,78.85,78.85,80.42,79.85,18,1018.8,32,17.74,34,"R3_5_14",76.44,81.14,81.14,78.85,77.86,75.03,76.3,77.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
456.4,78.85,78.85,80.28,79.57,18,1018.8,32,17.75,34,"R3_5_14",76.3,81,81,78.85,77.72,75.03,76.16,77.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
459.45,78.85,78.71,80.42,79.71,18,1018.8,32,17.74,34,"R3_5_14",76.44,81,81,79,77.72,75.03,76.02,77.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
462.48,78.85,78.85,80.42,79.85,18,1018.8,32,17.74,34,"R3_5_14",76.44,81.14,81,79.14,77.86,75.17,76.16,77.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
465.53,78.85,79,80.28,79.71,18,1018.8,32,17.75,34,"R3_5_14",76.3,81.14,81,79,77.72,75.03,76.02,77.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
352.95,78.77,86,76.92,77.35,18,1012.5,32,17.78,35,"R3_5_15",77.77,80.06,83.67,89.09,83.38,90.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
355.98,78.49,85.71,76.63,77.2,18,1012.5,32,17.76,35,"R3_5_15",77.49,79.78,83.53,88.79,83.09,90.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
359.03,78.49,85.71,76.63,77.06,18,1012.5,32,17.75,35,"R3_5_15",77.35,79.78,83.38,88.79,83.09,90.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
362.08,78.63,85.71,76.49,77.06,18,1012.5,32,17.75,35,"R3_5_15",77.49,79.78,83.38,88.79,83.24,90.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
365.12,78.49,85.71,76.49,76.92,18,1012.5,32,17.74,35,"R3_5_15",77.35,79.78,83.38,88.64,83.09,90.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
368.17,78.49,85.86,76.49,77.2,18,1012.5,32,17.75,35,"R3_5_15",77.35,79.78,83.53,88.79,83.09,90.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
371.2,78.63,85.71,76.49,76.92,18,1012.5,32,17.75,35,"R3_5_15",77.49,79.78,83.53,88.94,82.95,90.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
374.25,78.49,85.71,76.35,77.2,18,1012.5,32,17.75,35,"R3_5_15",77.35,79.63,83.38,88.64,82.95,90.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
377.28,78.63,85.71,76.35,76.92,18,1012.5,32,17.74,35,"R3_5_15",77.35,79.63,83.38,88.64,82.95,90.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
380.33,78.63,86,76.49,77.2,18,1012.5,32,17.75,35,"R3_5_15",77.49,79.78,83.53,88.79,83.09,90.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
383.37,78.63,86,76.49,77.06,18,1012.5,32,17.75,35,"R3_5_15",77.2,79.78,83.38,88.79,83.09,90.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
386.42,78.63,85.86,76.35,76.92,18,1012.5,32,17.74,35,"R3_5_15",77.35,79.63,83.24,88.79,82.95,90.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
389.45,78.49,85.86,76.35,76.78,18,1012.5,32,17.74,35,"R3_5_15",77.2,79.49,83.38,88.64,82.8,90.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
392.5,78.49,85.86,76.21,76.78,18,1012.5,32,17.75,35,"R3_5_15",77.2,79.63,83.38,88.64,82.95,90.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
395.55,78.63,85.86,76.21,77.06,18,1012.5,32,17.75,35,"R3_5_15",77.2,79.63,83.38,88.79,82.95,90.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
398.58,78.49,86,76.07,76.78,18,1012.5,32,17.75,35,"R3_5_15",77.06,79.63,83.24,88.64,83.09,90.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
401.63,78.34,85.71,76.07,76.78,18,1012.5,32,17.75,35,"R3_5_15",76.92,79.35,83.09,88.5,82.66,90.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
404.67,78.49,85.86,76.07,76.92,18,1012.5,32,17.78,35,"R3_5_15",77.06,79.63,83.38,88.79,82.95,90.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
407.72,78.63,86.15,76.07,76.78,18,1012.5,32,17.75,35,"R3_5_15",77.06,79.63,83.24,88.64,82.95,90.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
410.75,78.34,86,76.07,76.78,18,1012.5,32,17.75,35,"R3_5_15",76.92,79.35,83.24,88.64,82.8,90.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
413.8,78.49,86,76.07,76.63,18,1012.5,32,17.75,35,"R3_5_15",77.06,79.49,83.24,88.5,82.8,90.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
416.83,78.49,85.86,75.92,76.78,18,1012.5,32,17.74,35,"R3_5_15",77.06,79.49,83.24,88.5,82.8,90.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
419.88,78.34,85.71,75.92,76.63,18,1012.5,32,17.74,35,"R3_5_15",76.92,79.35,83.09,88.5,82.51,90.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
422.92,78.34,85.71,75.92,76.63,18,1012.5,32,17.74,35,"R3_5_15",76.78,79.2,83.24,88.5,82.51,90.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
425.97,78.49,86,75.78,76.78,18,1012.5,32,17.75,35,"R3_5_15",76.92,79.2,83.09,88.5,82.51,90.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
429.02,78.2,85.71,75.78,76.49,18,1012.5,32,17.74,35,"R3_5_15",76.63,79.06,83.09,88.35,82.51,90.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
432.05,78.2,85.86,75.64,76.49,18,1012.5,32,17.74,35,"R3_5_15",76.63,79.35,82.95,88.2,82.51,90.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
435.1,78.34,85.86,75.92,76.63,18,1012.5,32,17.76,35,"R3_5_15",76.78,79.2,83.09,88.5,82.66,90.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
438.13,78.34,86,75.64,76.63,18,1012.5,32,17.78,35,"R3_5_15",76.63,79.35,82.95,88.5,82.8,90.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
441.18,78.34,85.86,75.78,76.63,18,1012.5,32,17.78,35,"R3_5_15",76.63,79.35,83.09,88.5,82.8,90.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
444.22,78.34,86,75.78,76.63,18,1012.5,32,17.78,35,"R3_5_15",76.63,79.35,83.09,88.35,82.66,90.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
447.27,78.34,86,75.5,76.63,18,1012.5,32,17.78,35,"R3_5_15",76.63,79.2,83.24,88.35,82.8,90.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
450.3,78.34,85.86,75.5,76.35,18,1012.5,32,17.76,35,"R3_5_15",76.49,79.2,83.09,88.35,82.66,90.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
453.35,78.34,86,75.64,76.49,18,1012.5,32,17.78,35,"R3_5_15",76.63,79.2,83.09,88.35,82.51,90.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
456.38,78.2,85.86,75.36,76.49,18,1012.5,32,17.78,35,"R3_5_15",76.35,79.06,82.8,88.35,82.51,90.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
459.43,78.34,86,75.64,76.49,18,1012.5,32,17.78,35,"R3_5_15",76.63,79.2,82.95,88.2,82.51,90.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
462.47,78.2,86.15,75.5,76.49,18,1012.5,32,17.76,35,"R3_5_15",76.49,79.06,82.95,88.35,82.51,90.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
465.52,78.06,85.86,75.36,76.21,18,1012.5,32,17.76,35,"R3_5_15",76.21,78.92,82.8,88.35,82.37,90.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
468.57,78.2,86,75.36,76.35,18,1012.5,32,17.78,35,"R3_5_15",76.49,79.06,82.8,88.2,82.37,90.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
471.6,78.2,86,75.36,76.21,18,1012.5,32,17.75,35,"R3_5_15",76.49,78.92,82.8,88.2,82.37,90.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
474.65,78.2,86.15,75.64,76.35,18,1012.5,32,17.76,35,"R3_5_15",76.35,79.06,82.8,88.2,82.37,90.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
477.68,78.2,86,75.36,76.35,18,1012.5,32,17.76,35,"R3_5_15",76.35,78.92,82.95,88.2,82.37,90.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
480.73,78.2,86,75.36,76.35,18,1012.5,32,17.76,35,"R3_5_15",76.21,78.92,82.8,88.35,82.37,90.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
483.77,78.06,86,75.07,76.21,18,1012.5,32,17.75,35,"R3_5_15",76.21,78.63,82.66,88.05,82.22,90.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
486.82,78.2,86,75.22,76.21,18,1012.5,32,17.78,35,"R3_5_15",76.35,78.63,82.66,88.2,82.22,89.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
489.85,78.06,85.86,75.07,76.21,18,1012.5,32,17.78,35,"R3_5_15",76.21,78.63,82.8,88.05,82.22,90.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
492.9,78.2,86.15,75.36,76.35,18,1012.5,32,17.78,35,"R3_5_15",76.21,78.63,82.8,88.35,82.51,90.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
495.95,78.2,86,75.07,76.35,18,1012.5,32,17.78,35,"R3_5_15",76.07,78.63,82.66,88.2,82.22,90.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
498.98,78.06,86,75.07,76.21,18,1012.5,32,17.75,35,"R3_5_15",76.07,78.63,82.51,88.35,82.08,90.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
502.03,77.92,85.86,74.93,76.07,18,1012.5,32,17.75,35,"R3_5_15",75.92,78.49,82.51,87.91,82.08,89.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
352.95,87.04,88.22,83.38,86.9,18,1007.2,32,17.78,36,"R3_5_16",94.18,90.74,86.9,92.08,88.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
355.98,86.9,88.07,82.95,86.6,18,1007.2,32,17.8,36,"R3_5_16",94.03,90.59,86.45,91.79,88.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
359.03,86.75,88.22,82.95,86.75,18,1007.2,32,17.78,36,"R3_5_16",94.18,90.74,86.6,91.79,88.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
362.07,86.75,88.07,82.95,86.75,18,1007.2,32,17.8,36,"R3_5_16",94.03,90.59,86.45,91.79,87.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
365.12,86.9,88.07,82.95,86.75,18,1007.2,32,17.78,36,"R3_5_16",94.18,90.59,86.45,91.79,88.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
368.15,86.75,88.22,82.8,86.6,18,1007.2,32,17.8,36,"R3_5_16",94.18,90.44,86.16,91.79,87.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
371.2,86.75,88.07,82.8,86.6,18,1007.2,32,17.78,36,"R3_5_16",94.18,90.44,86.31,91.79,87.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
374.25,86.9,88.22,82.8,86.6,18,1007.2,32,17.8,36,"R3_5_16",94.18,90.59,86.31,91.64,87.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
377.28,86.9,88.07,82.66,86.6,18,1007.2,32,17.8,36,"R3_5_16",94.18,90.44,86.31,91.64,87.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
380.33,86.75,88.22,82.8,86.6,18,1007.2,32,17.78,36,"R3_5_16",94.18,90.59,86.16,91.64,87.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
383.37,86.6,87.93,82.51,86.45,18,1007.2,32,17.8,36,"R3_5_16",94.03,90.44,86.01,91.34,87.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
386.42,86.75,88.22,82.66,86.45,18,1007.2,32,17.78,36,"R3_5_16",94.18,90.44,86.16,91.64,87.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
389.45,86.6,87.93,82.51,86.16,18,1007.2,32,17.78,36,"R3_5_16",93.88,90.15,85.87,91.34,87.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
392.5,86.6,88.07,82.51,86.16,18,1007.2,32,17.78,36,"R3_5_16",94.03,90.44,85.87,91.34,87.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
395.53,86.6,87.93,82.66,86.31,18,1007.2,32,17.8,36,"R3_5_16",94.18,90.3,85.87,91.34,87.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
398.58,86.6,87.93,82.37,86.16,18,1007.2,32,17.78,36,"R3_5_16",93.88,90,85.72,91.34,87.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
401.62,86.6,87.93,82.37,86.01,18,1007.2,32,17.78,36,"R3_5_16",94.03,90.15,85.72,91.19,87.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
404.67,86.6,87.93,82.37,86.16,18,1007.2,32,17.8,36,"R3_5_16",94.03,90.15,85.57,91.19,87.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
407.72,86.6,88.07,82.22,86.16,18,1007.2,32,17.78,36,"R3_5_16",94.03,90,85.72,91.19,87.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
410.75,86.6,88.07,82.22,86.01,18,1007.2,32,17.78,36,"R3_5_16",93.88,90.15,85.43,91.04,87.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
413.8,86.45,87.78,82.22,85.87,18,1007.2,32,17.78,36,"R3_5_16",93.88,90,85.28,91.04,87.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
416.83,86.45,87.93,82.08,85.87,18,1007.2,32,17.78,36,"R3_5_16",93.88,90,85.43,91.04,87.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
419.88,86.6,87.93,82.08,85.87,18,1007.2,32,17.75,36,"R3_5_16",94.18,89.85,85.57,90.89,87.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
422.92,86.6,88.07,82.22,86.01,18,1007.2,32,17.78,36,"R3_5_16",94.03,90,85.43,91.04,87.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
425.97,86.31,87.93,82.08,85.57,18,1007.2,32,17.78,36,"R3_5_16",93.73,89.85,85.13,90.89,87.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
429,86.31,87.63,81.93,85.57,18,1007.2,32,17.78,36,"R3_5_16",93.88,89.7,85.13,90.59,87.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
432.05,86.45,87.93,82.08,85.72,18,1007.2,32,17.78,36,"R3_5_16",94.03,89.85,85.28,90.89,87.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
435.08,86.6,87.93,82.08,85.87,18,1007.2,32,17.78,36,"R3_5_16",94.03,89.85,85.28,91.04,87.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
438.13,86.45,87.78,81.93,85.72,18,1007.2,32,17.78,36,"R3_5_16",93.88,89.85,85.13,90.89,87.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
441.18,86.31,87.78,81.79,85.57,18,1007.2,32,17.78,36,"R3_5_16",93.88,89.7,85.13,90.74,87.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
444.22,86.31,87.78,81.93,85.57,18,1007.2,32,17.78,36,"R3_5_16",94.03,89.7,84.99,90.74,87.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
447.27,86.45,87.78,81.79,85.57,18,1007.2,32,17.78,36,"R3_5_16",94.03,89.7,84.99,90.89,87.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
450.3,86.45,87.78,81.79,85.57,18,1007.2,32,17.8,36,"R3_5_16",93.88,89.7,84.99,90.74,87.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
453.35,86.45,87.78,81.79,85.57,18,1007.2,32,17.8,36,"R3_5_16",93.88,89.55,84.84,90.74,87.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
456.38,86.45,87.78,81.79,85.57,18,1007.2,32,17.78,36,"R3_5_16",93.73,89.7,84.84,90.89,87.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
459.43,86.6,87.93,81.93,85.57,18,1007.2,32,17.8,36,"R3_5_16",94.03,89.85,84.99,90.59,87.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
462.47,86.6,87.93,81.79,85.43,18,1007.2,32,17.8,36,"R3_5_16",93.88,89.85,84.99,90.74,87.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
465.52,86.31,87.63,81.64,85.28,18,1007.2,32,17.8,36,"R3_5_16",93.88,89.41,84.7,90.44,87.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
468.55,86.16,87.63,81.64,85.28,18,1007.2,32,17.78,36,"R3_5_16",94.03,89.41,84.55,90.44,87.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
471.6,86.31,87.78,81.5,85.28,18,1007.2,32,17.78,36,"R3_5_16",93.88,89.41,84.7,90.3,87.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
474.65,86.31,87.78,81.5,85.28,18,1007.2,32,17.78,36,"R3_5_16",93.88,89.41,84.55,90.44,86.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
477.68,86.31,87.63,81.5,85.13,18,1007.2,32,17.78,36,"R3_5_16",93.88,89.41,84.55,90.3,86.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
480.73,86.31,87.78,81.35,85.13,18,1007.2,32,17.78,36,"R3_5_16",93.73,89.55,84.4,90.44,87.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
352.95,86.26,89.22,84.36,84.36,18,1006,32,17.78,37,"R3_5_17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
355.98,86.12,89.22,84.5,84.21,18,1006,32,17.8,37,"R3_5_17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
359.03,86.26,89.22,84.36,84.21,18,1006,32,17.82,37,"R3_5_17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
362.07,86.12,89.07,84.21,84.07,18,1006,32,17.82,37,"R3_5_17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
365.12,86.12,89.22,84.5,84.07,18,1006,32,17.82,37,"R3_5_17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
368.17,86.26,89.36,84.36,84.21,18,1006,32,17.82,37,"R3_5_17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
371.2,86.12,89.22,84.36,83.92,18,1006,32,17.8,37,"R3_5_17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
374.25,86.12,89.07,84.36,83.92,18,1006,32,17.8,37,"R3_5_17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
377.28,86.26,89.07,84.36,84.07,18,1006,32,17.8,37,"R3_5_17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
380.33,86.12,89.07,84.21,84.07,18,1006,32,17.82,37,"R3_5_17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
383.37,86.12,89.07,84.21,84.07,18,1006,32,17.8,37,"R3_5_17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
386.42,85.97,88.92,83.92,83.92,18,1006,32,17.8,37,"R3_5_17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
389.45,85.97,88.92,84.07,83.77,18,1006,32,17.8,37,"R3_5_17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
392.5,86.12,89.07,84.07,83.92,18,1006,32,17.8,37,"R3_5_17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
395.53,85.97,89.07,84.07,83.77,18,1006,32,17.8,37,"R3_5_17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
398.58,85.97,89.07,84.07,83.77,18,1006,32,17.8,37,"R3_5_17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
401.62,85.97,88.92,84.07,83.77,18,1006,32,17.8,37,"R3_5_17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
404.67,85.97,88.92,83.92,83.77,18,1006,32,17.8,37,"R3_5_17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
407.72,85.82,88.92,83.92,83.63,18,1006,32,17.78,37,"R3_5_17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
410.75,85.97,88.77,83.92,83.63,18,1006,32,17.78,37,"R3_5_17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
413.8,85.97,88.77,83.92,83.77,18,1006,32,17.8,37,"R3_5_17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
416.83,85.82,88.77,83.92,83.63,18,1006,32,17.78,37,"R3_5_17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
419.88,85.82,88.77,83.92,83.63,18,1006,32,17.8,37,"R3_5_17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
422.92,85.82,88.92,83.92,83.63,18,1006,32,17.8,37,"R3_5_17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
